Drumming_bout,Subspecies,Population,Community,Individual,Pop_com_code,Com_indiv_code,Date,Date_year,Date_month,Date_day,Days_before_2024,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Context_Before,Context_After,Context,Total_bout_duration,N_hits,Bout_cv,Bout_npvi,Bout_entropy,Interbeat 1,Interbeat 2,Interbeat 3,Interbeat 4,Interbeat 5,Interbeat 6,Interbeat 7,Interbeat 8,Interbeat 9,Interbeat 10,Interbeat 11,Interbeat 12,Interbeat 13,Interbeat 14,Interbeat 15,Interbeat 16,Interbeat 17,Interbeat 18,Interbeat 19,Interbeat 20,Interbeat 21,Interbeat 22,Interbeat 23,Interbeat 24,Interbeat 25,Interbeat 26,Interbeat 27
664,Eastern,Kibale,Kanyawara,Individual 25,Kibale (Kanyawara),Kanyawara (Individual 25),21.12.10,2010.0,12,21,4759.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.66343,5,0.6003153489215177,111.8122600640143,2.0,0.196638,0.074532,0.315573,0.076686,,,,,,,,,,,,,,,,,,,,,,,
665,Eastern,Kibale,Kanyawara,Individual 25,Kibale (Kanyawara),Kanyawara (Individual 25),21.12.10,2010.0,12,21,4759.0,With,Climax,Climax,2,2,NV,NV,Traveling,0.43103,4,0.7931682556201058,131.40401434853084,1.3082708345352603,0.066729,0.304787,0.059515,,,,,,,,,,,,,,,,,,,,,,,,
666,Eastern,Kibale,Kanyawara,Individual 25,Kibale (Kanyawara),Kanyawara (Individual 25),21.12.10,2010.0,12,21,4759.0,With,Climax,Climax,2,2,NV,NV,Resting,0.50914,4,0.32420358382913456,37.3315430927477,1.3082708345352603,0.136866,0.125048,0.247226,,,,,,,,,,,,,,,,,,,,,,,,
667,Eastern,Kibale,Kanyawara,Individual 25,Kibale (Kanyawara),Kanyawara (Individual 25),23.12.10,2010.0,12,23,4757.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.51374,4,0.6066342285004878,105.95884259674915,1.3082708345352603,0.096489,0.318152,0.099097,,,,,,,,,,,,,,,,,,,,,,,,
669,Eastern,Kibale,Kanyawara,Individual 29,Kibale (Kanyawara),Kanyawara (Individual 29),26.07.11,2011.0,07,26,4542.0,With,Build-Up,Build-Up,1,1,NV,NV,Resting,1.66332,5,0.9962969790391496,113.10429922795004,1.4338343733773984,0.176341,0.284215,1.122445,0.080322,,,,,,,,,,,,,,,,,,,,,,,
671,Eastern,Kibale,Kanyawara,Individual 29,Kibale (Kanyawara),Kanyawara (Individual 29),23.12.10,2010.0,12,23,4757.0,With,Pause after BUp,Pause after BUp,1,0,NV,NV,Resting,0.26412,3,0.0645166175724487,12.90332351448974,0.0,0.140579,0.123539,,,,,,,,,,,,,,,,,,,,,,,,,
672,Eastern,Kibale,Kanyawara,Individual 29,Kibale (Kanyawara),Kanyawara (Individual 29),23.12.10,2010.0,12,23,4757.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.77073,7,0.6152108521643214,79.10815763065351,1.5268037744276668,0.11274,0.652753,0.105486,0.312852,0.306541,0.280354,,,,,,,,,,,,,,,,,,,,,
673,Eastern,Kibale,Kanyawara,Individual 28,Kibale (Kanyawara),Kanyawara (Individual 28),01.11.10,2010.0,11,01,4809.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.89764,4,0.6753351139651366,154.49539569110925,1.3082708345352603,0.302075,0.05039,0.545529,,,,,,,,,,,,,,,,,,,,,,,,
674,Eastern,Kibale,Kanyawara,Individual 28,Kibale (Kanyawara),Kanyawara (Individual 28),01.11.10,2010.0,11,01,4809.0,With,Build-Up,Let-Down,1,3,NV,NV,Resting,2.32674,13,0.4977022095205909,55.99951995384893,3.0536075488553336,0.109444,0.259209,0.076232,0.349932,0.249128,0.24118,0.162726,0.143715,0.069122,0.072002,0.267849,0.326113,,,,,,,,,,,,,,,
676,Eastern,Kibale,Kanyawara,Individual 24,Kibale (Kanyawara),Kanyawara (Individual 24),26.02.11,2011.0,02,26,4692.0,With,Climax,Climax,2,2,NV,NV,Traveling,1.50039,5,0.9063434946493975,163.88975944476866,2.0,0.052994,0.881021,0.076179,0.490192,,,,,,,,,,,,,,,,,,,,,,,
677,Eastern,Kibale,Kanyawara,Individual 24,Kibale (Kanyawara),Kanyawara (Individual 24),26.02.11,2011.0,02,26,4692.0,With,Climax,Let-Down,2,3,NV,NV,Resting,1.79982,5,1.0220836359941243,131.91715882911973,2.0,0.146726,1.227866,0.347224,0.078,,,,,,,,,,,,,,,,,,,,,,,
679,Eastern,Kibale,Kanyawara,Individual 28,Kibale (Kanyawara),Kanyawara (Individual 28),26.03.11,2011.0,03,26,4664.0,With,Roar,Let-Down,1,3,NV,NV,Resting,1.88317,9,0.73450328347008,49.01049707993358,1.5549511023971747,0.199148,0.19216,0.150234,0.688282,0.132765,0.143247,0.199148,0.178185,,,,,,,,,,,,,,,,,,,
686,Eastern,Kibale,Kanyawara,Individual 28,Kibale (Kanyawara),Kanyawara (Individual 28),13.12.10,2010.0,12,13,4767.0,With,Roar,Let-Down,1,3,NV,NV,Traveling,1.54426,7,0.41005286989190926,79.35735279012746,2.6165416690705205,0.368569,0.093309,0.387231,0.158625,0.286924,0.2496,,,,,,,,,,,,,,,,,,,,,
687,Eastern,Kibale,Kanyawara,Individual 24,Kibale (Kanyawara),Kanyawara (Individual 24),21.04.11,2011.0,04,21,4638.0,With,Climax,Climax,2,2,NV,NV,Traveling,0.53354,3,0.6908803634584785,138.1760726916957,1.0,0.082464,0.451077,,,,,,,,,,,,,,,,,,,,,,,,,
689,Western,Taï,Middle,Individual 37,Taï (Middle),Middle (Individual 37),28.10.99,1999.0,10,28,8831.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.23887,7,0.3445447372359585,45.374719621982265,3.0,0.1058,0.306672,0.164635,0.148494,0.261478,0.251794,,,,,,,,,,,,,,,,,,,,,
690,Western,Taï,Middle,Individual 37,Taï (Middle),Middle (Individual 37),28.10.99,1999.0,10,28,8831.0,With,Climax,Let-Down,2,3,NV,NV,Traveling,1.61922,7,0.5821752595785022,101.10936807834106,2.987468750600964,0.258173,0.142872,0.335875,0.040104,0.300784,0.54141,,,,,,,,,,,,,,,,,,,,,
691,Western,Taï,Middle,Individual 37,Taï (Middle),Middle (Individual 37),28.10.99,1999.0,10,28,8831.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.31141,3,0.020500173403722444,4.100034680744489,0.0,0.152514,0.158898,,,,,,,,,,,,,,,,,,,,,,,,,
692,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),11.10.99,1999.0,10,11,8848.0,With,Climax,Let-Down,2,3,NV,NV,Traveling,1.96241,10,0.6095555965401381,71.06022519297873,1.5605694548611453,0.075316,0.305449,0.213396,0.276159,0.121343,0.117158,0.497924,0.292896,0.062763,,,,,,,,,,,,,,,,,,
694,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),17.11.99,1999.0,11,17,8811.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.63786,7,0.588194394035812,65.28642808223563,2.6165416690705205,0.116274,0.232549,0.553305,0.388918,0.264624,0.082194,,,,,,,,,,,,,,,,,,,,,
695,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),17.11.99,1999.0,11,17,8811.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.5159,12,1.0328629512336196,76.19117652265639,1.5645258176027994,0.083659,0.080313,0.043503,0.093698,0.093698,0.030117,0.113776,0.54211,0.277748,0.050195,0.107083,,,,,,,,,,,,,,,,
696,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),17.11.99,1999.0,11,17,8811.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.53305,6,0.8011556334750025,130.8285645451855,2.384080545409061,0.09047,0.684281,0.190809,0.062506,0.504986,,,,,,,,,,,,,,,,,,,,,,
698,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),17.11.99,1999.0,11,17,8811.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.14738,6,0.5032684946019623,66.71712010160272,1.4945555226170317,0.180487,0.120325,0.275028,0.434029,0.137514,,,,,,,,,,,,,,,,,,,,,,
699,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),28.10.99,1999.0,10,28,8831.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.36394,3,0.25423700870482724,50.847401740965445,0.0,0.228231,0.135705,,,,,,,,,,,,,,,,,,,,,,,,,
705,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),11.10.99,1999.0,10,11,8848.0,With,Pause ,Climax,1,2,NV,NV,Resting,1.75202,12,0.5146207265870463,69.56708063311113,1.5645258176027994,0.154287,0.150859,0.188573,0.113144,0.380575,0.140573,0.168002,0.058286,0.174859,0.054858,0.168002,,,,,,,,,,,,,,,,
706,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),11.10.99,1999.0,10,11,8848.0,With,Pause ,Climax,1,2,NV,NV,Traveling,1.84687,9,0.4117651568996686,50.55994436450522,1.5549511023971747,0.200307,0.160495,0.132755,0.2239,0.313064,0.158513,0.441856,0.215975,,,,,,,,,,,,,,,,,,,
707,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),18.11.99,1999.0,11,18,8810.0,With,Pause ,Pause,0,0,NV,NV,Resting,1.12573,6,0.30881887899434346,38.05181957800228,0.0,0.251876,0.133649,0.169631,0.236455,0.334122,,,,,,,,,,,,,,,,,,,,,,
710,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),30.10.99,1999.0,10,30,8829.0,With,Pause ,Pause,1,1,NV,NV,Traveling,0.85645,9,0.39472821828731564,76.0870172448141,0.0,0.06766,0.127119,0.068449,0.159714,0.052151,0.162973,0.078227,0.140157,,,,,,,,,,,,,,,,,,,
711,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),30.10.99,1999.0,10,30,8829.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,3.29406,12,0.7491278437391904,67.33900140193732,3.053607548855334,0.263928,0.128942,0.28206,0.064471,0.225648,0.249825,0.249825,0.306237,0.394885,0.096706,0.14506,0.886475,,,,,,,,,,,,,,,
712,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),30.10.99,1999.0,10,30,8829.0,With,Climax,Climax,2,2,NV,NV,Traveling,0.87961,5,0.8915424226254105,102.26511266012238,1.4338343733773984,0.120513,0.090799,0.55898,0.109322,,,,,,,,,,,,,,,,,,,,,,,
713,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),30.10.99,1999.0,10,30,8829.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.6316,4,0.09496707318225767,14.559629741468289,0.0,0.237701,0.19016,0.203743,,,,,,,,,,,,,,,,,,,,,,,,
744,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),14.03.00,2000.0,03,14,8693.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.71734,3,0.3673467680777981,73.46935361555961,1.0,0.226915,0.490429,,,,,,,,,,,,,,,,,,,,,,,,,
748,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),02.05.00,2000.0,05,02,8644.0,With,Build-Up,Build-Up,1,1,NV,NV,Resting,0.21441,3,0.1645562535853702,32.91125071707404,0.0,0.124848,0.089565,,,,,,,,,,,,,,,,,,,,,,,,,
749,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),30.05.00,2000.0,05,30,8616.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.46084,6,0.6716867955261216,92.999746205198,1.4945555226170317,0.259402,0.314013,0.058024,0.184312,0.645091,,,,,,,,,,,,,,,,,,,,,,
750,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),07.05.00,2000.0,05,07,8639.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.47863,4,0.3564081660306169,51.310637048176154,0.0,0.080477,0.211782,0.186368,,,,,,,,,,,,,,,,,,,,,,,,
751,Western,Taï,Middle,Individual 38,Taï (Middle),Middle (Individual 38),07.05.00,2000.0,05,07,8639.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.47863,4,0.3564081660306169,51.310637048176154,0.0,0.080477,0.211782,0.186368,,,,,,,,,,,,,,,,,,,,,,,,
757,Western,Taï,Middle,Individual 41,Taï (Middle),Middle (Individual 41),30.04.00,2000.0,04,30,8646.0,Unk,Unk,Unk,0,0,NV,NV,Resting,0.85149,8,0.07269616519113542,12.882653946258827,0.0,0.132127,0.117446,0.132127,0.112553,0.12234,0.107659,0.127234,,,,,,,,,,,,,,,,,,,,
758,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),10.02.99,1999.0,02,10,9091.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.63027,5,0.20064368344382122,24.075022261720413,0.0,0.105562,0.173867,0.161448,0.18939,,,,,,,,,,,,,,,,,,,,,,,
759,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.51074,4,0.5566725299399682,98.66631509912625,1.3082708345352603,0.309473,0.899997,0.30127,,,,,,,,,,,,,,,,,,,,,,,,
760,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),13.04.99,1999.0,04,13,9029.0,Unk,Unk,Unk,0,0,NV,NV,Traveling,0.86248,4,0.27246106367414963,57.428006906005265,0.0,0.300201,0.185838,0.376442,,,,,,,,,,,,,,,,,,,,,,,,
761,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),06.03.99,1999.0,03,06,9067.0,Without,0,0,0,0,NV,NV,Traveling,0.72557,3,0.42281871794765774,84.56374358953155,0.0,0.516178,0.209393,,,,,,,,,,,,,,,,,,,,,,,,,
762,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,after,1,0,NV,NV,Traveling,4.70755,19,0.4219337405709882,29.184432599049114,1.5556382942734728,0.112342,0.291889,0.679203,0.235756,0.185237,0.235756,0.275049,0.22453,0.196464,0.297502,0.258209,0.230143,0.235756,0.22453,0.213303,0.297502,0.275049,0.239333,,,,,,,,,
763,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),01.04.99,1999.0,04,01,9041.0,Unk,Unk,Unk,0,0,NV,NV,Traveling,2.51589,10,0.6034310956594751,92.53015667960214,1.5605694548611453,0.079582,0.436012,0.313623,0.478083,0.130039,0.550752,0.068844,0.175935,0.283025,,,,,,,,,,,,,,,,,,
764,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),23.09.99,1999.0,09,23,8866.0,With,Build-Up,after,1,0,NV,NV,Traveling,3.58297,17,0.1378106206503883,8.123435130384703,0.0,0.19204,0.177815,0.177815,0.167146,0.22049,0.25961,0.252497,0.22049,0.227603,0.270279,0.269749,0.234716,0.238272,0.22049,0.224047,0.22991,,,,,,,,,,,
765,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),02.04.99,1999.0,04,02,9040.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.55933,4,0.250019012962964,30.567133463740447,0.0,0.246762,0.179313,0.133251,,,,,,,,,,,,,,,,,,,,,,,,
766,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),02.04.99,1999.0,04,02,9040.0,With,Build-Up,Climax,1,2,NV,NV,Resting,0.67698,3,0.04000106354378705,8.00021270875741,0.0,0.324951,0.352031,,,,,,,,,,,,,,,,,,,,,,,,,
767,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),27.03.99,1999.0,03,27,9046.0,With,Build-Up,after,1,0,NV,NV,Traveling,3.64428,9,0.40301908246481916,37.710315947750196,2.8676687467547968,0.121052,0.400637,0.825747,0.557703,0.489717,0.432328,0.384772,0.432328,,,,,,,,,,,,,,,,,,,
768,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),27.03.99,1999.0,03,27,9046.0,With,Roar,Roar,1,1,NV,NV,Traveling,0.56641,4,0.08304966959564049,14.874563550836653,0.0,0.208676,0.170347,0.187382,,,,,,,,,,,,,,,,,,,,,,,,
771,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),27.03.99,1999.0,03,27,9046.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.55699,3,0.6699019364939155,133.98038729878309,0.0,0.09193,0.465056,,,,,,,,,,,,,,,,,,,,,,,,,
775,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),07.02.99,1999.0,02,07,9094.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2.98279,9,1.0758589895045423,59.056495246735395,1.5549511023971747,0.177321,0.202653,0.506631,1.393236,0.234317,0.158322,0.177321,0.132991,,,,,,,,,,,,,,,,,,,
776,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),07.02.99,1999.0,02,07,9094.0,With,Build-Up,Build-Up,1,1,NV,NV,Resting,1.01779,6,0.32715436358840894,49.65994454020457,0.0,0.200473,0.097666,0.179912,0.298139,0.241596,,,,,,,,,,,,,,,,,,,,,,
777,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),07.02.99,1999.0,02,07,9094.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.33309,3,0.3298948645127201,65.97897290254402,0.0,0.22149,0.111604,,,,,,,,,,,,,,,,,,,,,,,,,
778,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),10.02.99,1999.0,02,10,9091.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.6448,5,0.12289092242806175,15.306736920295585,0.0,0.133566,0.165807,0.156595,0.188835,,,,,,,,,,,,,,,,,,,,,,,
779,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),22.02.99,1999.0,02,22,9079.0,With,Pause ,Pause,0,0,NV,NV,Resting,0.89022,6,0.13466927728088535,16.889981957738932,0.0,0.168603,0.161859,0.182091,0.155115,0.222556,,,,,,,,,,,,,,,,,,,,,,
782,Western,Taï,North,Individual 44,Taï (North),North (Individual 44),27.03.99,1999.0,03,27,9046.0,With,Build-Up,Climax,1,2,NV,NV,Resting,2.00749,10,0.3995928329864359,39.889291092756984,0.0,0.13883,0.416367,0.173209,0.136568,0.116583,0.233166,0.28313,0.256482,0.253151,,,,,,,,,,,,,,,,,,
784,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.03.99,1999.0,03,13,9060.0,Without,0,0,0,0,NV,NV,Traveling,1.06097,6,0.0906679049752305,15.296444481922697,0.0,0.207258,0.246736,0.197389,0.217128,0.192454,,,,,,,,,,,,,,,,,,,,,,
785,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.18705,5,0.37507474557033954,41.37492880710684,0.0,0.272643,0.243282,0.188753,0.482369,,,,,,,,,,,,,,,,,,,,,,,
786,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,after,1,0,NV,NV,Traveling,4.79005,11,0.591023818165289,33.99337314211378,2.938403766179995,0.251506,1.383284,0.632686,0.422988,0.422988,0.400124,0.400124,0.417272,0.459079,,,,,,,,,,,,,,,,,,
787,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.7963,4,0.2350077392743693,47.55083744527573,0.0,0.338851,0.186368,0.271081,,,,,,,,,,,,,,,,,,,,,,,,
788,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Climax,1,2,NV,NV,Resting,0.73774,4,0.3053894071719829,33.511755982289735,0.0,0.351915,0.187203,0.198622,,,,,,,,,,,,,,,,,,,,,,,,
789,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Climax,1,2,NV,NV,Resting,2.39675,11,0.3354233338480656,47.25076432985771,0.0,0.37427,0.099579,0.339941,0.285001,0.202591,0.171687,0.247229,0.21976,0.16482,0.291876,,,,,,,,,,,,,,,,,
790,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.18063,6,0.29191715498226073,51.26052042831405,0.0,0.271903,0.250437,0.271903,0.100175,0.286214,,,,,,,,,,,,,,,,,,,,,,
791,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.14712,6,0.2540155090042582,54.05244828547164,0.0,0.280662,0.143929,0.289298,0.177033,0.256194,,,,,,,,,,,,,,,,,,,,,,
792,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.6277,4,0.1885120603647085,39.706818425883505,0.0,0.218608,0.156924,0.252164,,,,,,,,,,,,,,,,,,,,,,,,
793,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,after,1,0,NV,NV,Traveling,3.87984,16,0.1501732951031684,12.276753895032204,0.0,0.228724,0.215062,0.258374,0.190604,0.216017,0.271081,0.228724,0.250552,0.228724,0.279552,0.292259,0.309201,0.317673,0.317673,0.275622,,,,,,,,,,,,
794,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),13.04.99,1999.0,04,13,9029.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.78195,10,1.1310969810906046,74.85531213478318,1.5605694548611453,0.171893,0.131181,0.162846,1.284672,0.199034,0.126658,0.321168,0.149275,0.235222,,,,,,,,,,,,,,,,,,
795,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),15.03.99,1999.0,03,15,9058.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.90916,3,0.652694560594942,130.5389121189884,1.0,0.331531,1.57763,,,,,,,,,,,,,,,,,,,,,,,,,
797,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),15.03.99,1999.0,03,15,9058.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.26983,6,0.3359805103258328,52.55376523456917,0.0,0.23773,0.150756,0.284117,0.197142,0.400082,,,,,,,,,,,,,,,,,,,,,,
798,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),15.03.99,1999.0,03,15,9058.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.86423,4,0.11066476292430846,22.45231659414761,0.0,0.27031,0.332847,0.261077,,,,,,,,,,,,,,,,,,,,,,,,
799,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),15.03.99,1999.0,03,15,9058.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.96079,5,0.11908964854933414,19.876732039080398,0.0,0.271739,0.242624,0.194099,0.252329,,,,,,,,,,,,,,,,,,,,,,,
800,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.33708,11,0.5505569826836013,67.30725441232441,1.563417866393641,0.322716,0.043426,0.252658,0.217128,0.232919,0.244762,0.544793,0.10659,0.146068,0.226024,,,,,,,,,,,,,,,,,
801,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,3.64081,17,0.6542199938406844,46.962570542732514,1.5593509992552081,0.143245,0.149214,0.125339,0.232773,0.208899,0.161151,0.20293,0.190993,0.173088,0.692351,0.113402,0.20293,0.143245,0.113402,0.483452,0.304396,,,,,,,,,,,
802,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,Let-Down,1,3,NV,NV,Traveling,2.93961,11,0.9895054969687778,68.90984004674684,1.563417866393641,0.140069,0.114115,0.333217,1.141154,0.136938,0.278442,0.11868,0.219102,0.205408,0.252488,,,,,,,,,,,,,,,,,
803,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.05864,10,0.8436367271079853,61.813046866939814,1.5605694548611453,0.136568,0.075871,0.060697,0.192207,0.738481,0.207382,0.166917,0.171975,0.308543,,,,,,,,,,,,,,,,,,
804,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.27131,3,0.12087782475203362,24.175564950406724,0.0,0.152051,0.119256,,,,,,,,,,,,,,,,,,,,,,,,,
805,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Climax,Climax,2,2,NV,NV,Traveling,0.88547,6,0.3399399303683972,25.637620919694054,0.0,0.103976,0.10733,0.251555,0.21466,0.207952,,,,,,,,,,,,,,,,,,,,,,
806,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.51893,5,0.8788028748535144,100.62134551196637,1.4338343733773984,0.354066,0.455228,1.568007,0.141626,,,,,,,,,,,,,,,,,,,,,,,
807,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,2.17736,9,0.98214151512893,72.2226368687701,1.5549511023971747,0.141233,0.11539,0.11539,0.175594,0.953223,0.301018,0.095322,0.280193,,,,,,,,,,,,,,,,,,,
808,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,after,1,0,NV,NV,Traveling,3.44789,16,0.3913598809278755,51.43313680407987,0.0,0.191549,0.112676,0.202817,0.23662,0.4,0.073239,0.35493,0.242254,0.304225,0.270423,0.208451,0.191549,0.107042,0.214085,0.338028,,,,,,,,,,,,
809,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,Climax,1,2,NV,NV,Resting,0.90544,4,0.8226590688048959,121.36888287896332,1.3082708345352603,0.183376,0.074761,0.647302,,,,,,,,,,,,,,,,,,,,,,,,
810,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),22.02.99,1999.0,02,22,9079.0,With,Build-Up,After Climax,1,3,NV,NV,Traveling,1.60954,8,0.4216435942288241,60.72438497364804,0.0,0.211782,0.118598,0.177897,0.415092,0.127069,0.262609,0.296494,,,,,,,,,,,,,,,,,,,,
811,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),23.02.99,1999.0,02,23,9078.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.81916,4,0.3535538221964963,42.85720264939467,0.0,0.136527,0.341318,0.341318,,,,,,,,,,,,,,,,,,,,,,,,
812,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),27.03.99,1999.0,03,27,9046.0,With,Build-Up,Let-Down,1,3,NV,NV,Traveling,5.26452,9,0.3712551652104336,31.811055731720334,2.8676687467547968,0.470613,0.547795,0.597595,0.626051,0.583366,1.287674,0.50511,0.64632,,,,,,,,,,,,,,,,,,,
813,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),27.03.99,1999.0,03,27,9046.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.57374,4,0.07916007732736215,12.985418409115052,0.0,0.211348,0.174812,0.187583,,,,,,,,,,,,,,,,,,,,,,,,
